ECRef,RegulatedEntityName,ReportingPeriodName,RegulatedEntityType,TotalExpenditure,DateIncurred,ExpenseCategoryName,SupplierName,FullAddress,AmountInEngland,AmountInScotland,AmountInWales,AmountInNorthernIreland,DateOfClaimForPayment,DatePaid,RegulatedEntityId,SupplierId,JointCampaignName,UnregisteredCampaignerName,CampaigningName,IsOutsideSection75
SP0051316,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,"£4,589.28",17/01/2011,Overheads and general administration,Jim Wilson,"N/A, N/A, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,"£4,589.28",12/05/2011,14/06/2011,83,2928,,,,False
SP0050889,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£18.77,15/01/2011,Media,Blacknight Solutions,"Unit  12A Barrowside Business Park, Steaty Road, Graiguecullen, ZZ0 0ZZ, Ireland, The Republic of",£0.00,£0.00,£0.00,£18.77,15/01/2011,15/01/2011,103,3605,,,,False
SP0077033,The Campaign to End all Animal Experiments,Northern Ireland Assembly election 05/05/2011,Third Party,£7.60,11/01/2011,Overheads and general administration,Royal Mail,"100 Victoria Embankment, London, EC4Y 0HQ, United Kingdom",£0.00,£0.00,£0.00,£0.00,17/01/2011,25/01/2011,970,6269,,,,False
SP0051293,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,£400.00,08/01/2011,Media,McGimpsey Communications Ltd.,"The Innovation Centre, NI Science Park, Queens Road, Belfast, Antrim, BT3 9DT, United Kingdom",£0.00,£0.00,£0.00,£400.00,31/01/2011,21/02/2011,83,2944,,,,False
SP0051292,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,£670.00,08/01/2011,Media,McGimpsey Communications Ltd.,"The Innovation Centre, NI Science Park, Queens Road, Belfast, Antrim, BT3 9DT, United Kingdom",£0.00,£0.00,£0.00,£670.00,28/02/2011,15/04/2011,83,2944,,,,False
SP0051291,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,£420.00,08/01/2011,Media,McGimpsey Communications Ltd.,"The Innovation Centre, NI Science Park, Queens Road, Belfast, Antrim, BT3 9DT, United Kingdom",£0.00,£0.00,£0.00,£420.00,13/04/2011,14/04/2011,83,2944,,,,False
SP0051290,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,£500.00,08/01/2011,Media,McGimpsey Communications Ltd.,"The Innovation Centre, NI Science Park, Queens Road, Belfast, Antrim, BT3 9DT, United Kingdom",£0.00,£0.00,£0.00,£500.00,09/05/2011,08/06/2011,83,2944,,,,False
SP0050994,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2011,Political Party,"£2,500.00",06/01/2011,Unsolicited material to electors,SDLP,"SDLP, 121 Ormeau Road, Belfast, BT7 1SH, United Kingdom",£0.00,£0.00,£0.00,"£2,500.00",,,55,3655,,,,False
SP0050993,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2011,Political Party,£300.00,06/01/2011,Overheads and general administration,SDLP,"SDLP, 121 Ormeau Road, Belfast, BT7 1SH, United Kingdom",£0.00,£0.00,£0.00,£300.00,,,55,3655,,,,False
SP0050992,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2011,Political Party,£700.00,06/01/2011,Overheads and general administration,SDLP,"SDLP, 121 Ormeau Road, Belfast, BT7 1SH, United Kingdom",£0.00,£0.00,£0.00,£700.00,,,55,3655,,,,False
SP0050991,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2011,Political Party,£600.00,06/01/2011,Overheads and general administration,SDLP,"SDLP, 121 Ormeau Road, Belfast, BT7 1SH, United Kingdom",£0.00,£0.00,£0.00,£600.00,,,55,3655,,,,False
SP0050904,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£200.00,06/01/2011,Unsolicited material to electors,Flemming Steele,"North House, 84 North Road, Belfast, BT4 3DJ, United Kingdom",£0.00,£0.00,£0.00,£200.00,,,103,3594,,,,False
SP0050903,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£600.00,06/01/2011,Advertising,Flemming Steele,"North House, 84 North Road, Belfast, BT4 3DJ, United Kingdom",£0.00,£0.00,£0.00,£600.00,,,103,3594,,,,False
SP0050902,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£200.00,06/01/2011,Campaign broadcasts,Flemming Steele,"North House, 84 North Road, Belfast, BT4 3DJ, United Kingdom",£0.00,£0.00,£0.00,£200.00,,,103,3594,,,,False
SP0050898,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£50.00,06/01/2011,Overheads and general administration,B T Business,"ebilling4businessbt com, N/A, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£50.00,16/05/2011,16/05/2011,103,3613,,,,False
SP0050897,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£50.00,06/01/2011,Overheads and general administration,Northern Irealnd Electricity,"16 Grove Street, Belfast, BT5 5GH, United Kingdom",£0.00,£0.00,£0.00,£50.00,15/06/2011,15/06/2011,103,3612,,,,False
SP0049371,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,£500.00,06/01/2011,Overheads and general administration,DUP,"91 Dundela Avenue, Belfast, BT4 3BU, United Kingdom",£0.00,£0.00,£0.00,£500.00,,,70,2904,,,,False
SP0042676,Sinn Féin,Northern Ireland Assembly election 05/05/2011,Political Party,£890.00,14/12/2010,Media,Shanroe Photography,"19 Forkhill Road, Mullaghbawn, Newry, Down, BT35 9XJ, United Kingdom",£0.00,£0.00,£0.00,£890.00,14/12/2010,21/03/2011,39,629,,,,False
SP0034349,Ulster Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£2,677.39",11/06/2007,Rallies and other events,Not recorded,"",£0.00,£0.00,£0.00,"£2,677.39",11/06/2007,11/06/2007,83,27,,,,False
SP0034348,Ulster Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£4,700.00",11/06/2007,Media,Not recorded,"",£0.00,£0.00,£0.00,"£4,700.00",11/06/2007,11/06/2007,83,27,,,,False
SP0034347,Ulster Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£4,980.00",11/06/2007,Market research/canvassing,Not recorded,"",£0.00,£0.00,£0.00,"£4,980.00",11/06/2007,11/06/2007,83,27,,,,False
SP0034346,Ulster Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£7,615.33",11/06/2007,Party manifesto material or third party campaign/referendum material,Not recorded,"",£0.00,£0.00,£0.00,"£7,615.33",11/06/2007,11/06/2007,83,27,,,,False
SP0034345,Ulster Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£41,400.40",11/06/2007,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£41,400.40",11/06/2007,11/06/2007,83,27,,,,False
SP0034344,Ulster Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£13,049.00",11/06/2007,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£13,049.00",11/06/2007,11/06/2007,83,27,,,,False
SP0035681,People Before Profit Alliance (de-registered 2008) [De-registered 01/11/08],Northern Ireland Assembly election 07/03/2007,Political Party,-£880.00,08/06/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,-£880.00,08/06/2007,08/06/2007,622,89,,,,False
SC0035527,People Before Profit Alliance (de-registered 2008) [De-registered 01/11/08],Northern Ireland Assembly election 07/03/2007,Political Party,£880.00,08/06/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,£880.00,,,622,89,,,,False
SP0035321,People Before Profit Alliance (de-registered 2008) [De-registered 01/11/08],Northern Ireland Assembly election 07/03/2007,Political Party,£380.00,08/06/2007,Overheads and general administration,Not recorded,"",£0.00,£0.00,£0.00,£380.00,08/06/2007,08/06/2007,622,89,,,,False
SP0035320,People Before Profit Alliance (de-registered 2008) [De-registered 01/11/08],Northern Ireland Assembly election 07/03/2007,Political Party,£880.00,08/06/2007,Party manifesto material or third party campaign/referendum material,Not recorded,"",£0.00,£0.00,£0.00,£880.00,08/06/2007,08/06/2007,622,89,,,,False
SP0035319,People Before Profit Alliance (de-registered 2008) [De-registered 01/11/08],Northern Ireland Assembly election 07/03/2007,Political Party,£150.00,08/06/2007,Unsolicited material to electors,Not recorded,"",£0.00,£0.00,£0.00,£150.00,08/06/2007,08/06/2007,622,89,,,,False
SP0035318,People Before Profit Alliance (de-registered 2008) [De-registered 01/11/08],Northern Ireland Assembly election 07/03/2007,Political Party,"£1,080.00",08/06/2007,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£1,080.00",08/06/2007,08/06/2007,622,89,,,,False
SP0035731,UNISON - The Public Service Union,Northern Ireland Assembly election 07/03/2007,Third Party,"£8,884.65",07/06/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"£8,884.65",07/06/2007,07/06/2007,910,109,,,,False
SP0035594,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"-£23,364.09",06/06/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"-£23,364.09",06/06/2007,06/06/2007,70,21,,,,False
SP0035440,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£23,364.09",06/06/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"£23,364.09",,,70,21,,,,False
SP0034550,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£1,175.00",06/06/2007,Overheads and general administration,Not recorded,"",£0.00,£0.00,£0.00,"£1,175.00",06/06/2007,06/06/2007,70,21,,,,False
SP0034549,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£7,466.00",06/06/2007,Rallies and other events,Not recorded,"",£0.00,£0.00,£0.00,"£7,466.00",06/06/2007,06/06/2007,70,21,,,,False
SP0034548,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£5,758.00",06/06/2007,Media,Not recorded,"",£0.00,£0.00,£0.00,"£5,758.00",06/06/2007,06/06/2007,70,21,,,,False
SP0034547,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£15,745.00",06/06/2007,Market research/canvassing,Not recorded,"",£0.00,£0.00,£0.00,"£15,745.00",06/06/2007,06/06/2007,70,21,,,,False
SP0034546,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£13,796.00",06/06/2007,Party manifesto material or third party campaign/referendum material,Not recorded,"",£0.00,£0.00,£0.00,"£13,796.00",06/06/2007,06/06/2007,70,21,,,,False
SP0034545,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£31,569.00",06/06/2007,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£31,569.00",06/06/2007,06/06/2007,70,21,,,,False
SP0034544,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 07/03/2007,Political Party,"£13,307.00",06/06/2007,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£13,307.00",06/06/2007,06/06/2007,70,21,,,,False
SP0035173,Green Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£2,500.00",05/06/2007,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£2,500.00",05/06/2007,05/06/2007,305,64,,,,False
SP0034620,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 07/03/2007,Political Party,£74.60,04/06/2007,Overheads and general administration,Not recorded,"",£0.00,£0.00,£0.00,£74.60,04/06/2007,04/06/2007,103,33,,,,False
SP0034619,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 07/03/2007,Political Party,£895.58,04/06/2007,Media,Not recorded,"",£0.00,£0.00,£0.00,£895.58,04/06/2007,04/06/2007,103,33,,,,False
SP0034618,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 07/03/2007,Political Party,"£12,429.80",04/06/2007,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£12,429.80",04/06/2007,04/06/2007,103,33,,,,False
SP0034617,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 07/03/2007,Political Party,"£15,275.00",04/06/2007,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£15,275.00",04/06/2007,04/06/2007,103,33,,,,False
SP0035027,Conservative and Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£3,398.05",30/05/2007,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£3,398.05",30/05/2007,30/05/2007,51,12,,,,False
SP0035026,Conservative and Unionist Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£4,073.13",30/05/2007,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£4,073.13",30/05/2007,30/05/2007,51,12,,,,False
SP0034982,Progressive Unionist Party of Northern Ireland,Northern Ireland Assembly election 07/03/2007,Political Party,£219.38,29/05/2007,Advertising,Not recorded,"",£0.00,£0.00,£0.00,£219.38,29/05/2007,29/05/2007,101,31,,,,False
SP0034981,Progressive Unionist Party of Northern Ireland,Northern Ireland Assembly election 07/03/2007,Political Party,"£3,400.22",29/05/2007,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£3,400.22",29/05/2007,29/05/2007,101,31,,,,False
SP0035598,United Kingdom Unionist Party U.K.U.P. [De-registered 04/09/08],Northern Ireland Assembly election 07/03/2007,Political Party,-£150.00,11/04/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,-£150.00,11/04/2007,11/04/2007,107,36,,,,False
SP0035444,United Kingdom Unionist Party U.K.U.P. [De-registered 04/09/08],Northern Ireland Assembly election 07/03/2007,Political Party,£150.00,11/04/2007,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,£150.00,,,107,36,,,,False
SP0034568,United Kingdom Unionist Party U.K.U.P. [De-registered 04/09/08],Northern Ireland Assembly election 07/03/2007,Political Party,"£1,191.25",11/04/2007,Party manifesto material or third party campaign/referendum material,Not recorded,"",£0.00,£0.00,£0.00,"£1,191.25",11/04/2007,11/04/2007,107,36,,,,False
SP0077106,The Workers Party,Northern Ireland Assembly election 07/03/2007,Political Party,£130.00,07/03/2007,Rallies and other events,Not recorded,"na, na, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£130.00,07/03/2007,07/03/2007,127,45,,,,False
SP0077105,The Workers Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£5,370.00",07/03/2007,Unsolicited material to electors,Not recorded,"na, na, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,"£5,370.00",07/03/2007,07/03/2007,127,45,,,,False
SP0077104,The Workers Party,Northern Ireland Assembly election 07/03/2007,Political Party,"£2,550.00",07/03/2007,Advertising,Not recorded,"na, na, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,"£2,550.00",07/03/2007,07/03/2007,127,45,,,,False
SP0077103,The Workers Party,Northern Ireland Assembly election 07/03/2007,Political Party,£950.00,07/03/2007,Campaign broadcasts,Not recorded,"na, na, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£950.00,07/03/2007,07/03/2007,127,45,,,,False
SP0035123,Make Politicians History [De-registered 08/06/09],Northern Ireland Assembly election 26/11/2003,Political Party,"£1,175.00",30/03/2004,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£1,175.00",30/03/2004,30/03/2004,166,51,,,,False
SP0035172,Green Party,Northern Ireland Assembly election 26/11/2003,Political Party,"£1,043.00",11/03/2004,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£1,043.00",11/03/2004,11/03/2004,305,64,,,,False
SP0035050,The Workers Party,Northern Ireland Assembly election 26/11/2003,Political Party,"£6,110.00",04/03/2004,Advertising,Not recorded,"na, na, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,"£6,110.00",04/03/2004,04/03/2004,127,45,,,,False
SP0035049,The Workers Party,Northern Ireland Assembly election 26/11/2003,Political Party,£950.00,04/03/2004,Campaign broadcasts,Not recorded,"na, na, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£950.00,04/03/2004,04/03/2004,127,45,,,,False
SP0034579,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,£679.45,27/02/2004,Overheads and general administration,Not recorded,"",£0.00,£0.00,£0.00,£679.45,27/02/2004,27/02/2004,39,6,,,,False
SP0034578,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,£532.20,27/02/2004,Rallies and other events,Not recorded,"",£0.00,£0.00,£0.00,£532.20,27/02/2004,27/02/2004,39,6,,,,False
SP0034577,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,£543.00,27/02/2004,Transport,Not recorded,"",£0.00,£0.00,£0.00,£543.00,27/02/2004,27/02/2004,39,6,,,,False
SP0034576,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,"£6,562.27",27/02/2004,Media,Not recorded,"",£0.00,£0.00,£0.00,"£6,562.27",27/02/2004,27/02/2004,39,6,,,,False
SP0034575,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,£430.00,27/02/2004,Market research/canvassing,Not recorded,"",£0.00,£0.00,£0.00,£430.00,27/02/2004,27/02/2004,39,6,,,,False
SP0034574,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,"£3,099.41",27/02/2004,Party manifesto material or third party campaign/referendum material,Not recorded,"",£0.00,£0.00,£0.00,"£3,099.41",27/02/2004,27/02/2004,39,6,,,,False
SP0034573,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,"£13,699.58",27/02/2004,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£13,699.58",27/02/2004,27/02/2004,39,6,,,,False
SP0034572,Sinn Féin,Northern Ireland Assembly election 26/11/2003,Political Party,"£3,219.82",27/02/2004,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£3,219.82",27/02/2004,27/02/2004,39,6,,,,False
SP0035585,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"-£17,130.58",26/02/2004,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"-£17,130.58",26/02/2004,26/02/2004,55,16,,,,False
SP0035431,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£17,130.58",26/02/2004,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"£17,130.58",,,55,16,,,,False
SP0035024,Conservative and Unionist Party,Northern Ireland Assembly election 26/11/2003,Political Party,"£7,220.84",26/02/2004,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£7,220.84",26/02/2004,26/02/2004,51,12,,,,False
SP0034494,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£9,476.16",26/02/2004,Overheads and general administration,Not recorded,"",£0.00,£0.00,£0.00,"£9,476.16",26/02/2004,26/02/2004,55,16,,,,False
SP0034493,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£2,036.17",26/02/2004,Rallies and other events,Not recorded,"",£0.00,£0.00,£0.00,"£2,036.17",26/02/2004,26/02/2004,55,16,,,,False
SP0034492,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£2,525.50",26/02/2004,Transport,Not recorded,"",£0.00,£0.00,£0.00,"£2,525.50",26/02/2004,26/02/2004,55,16,,,,False
SP0034491,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£71,074.56",26/02/2004,Media,Not recorded,"",£0.00,£0.00,£0.00,"£71,074.56",26/02/2004,26/02/2004,55,16,,,,False
SP0034490,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£22,287.20",26/02/2004,Market research/canvassing,Not recorded,"",£0.00,£0.00,£0.00,"£22,287.20",26/02/2004,26/02/2004,55,16,,,,False
SP0034489,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£3,210.57",26/02/2004,Party manifesto material or third party campaign/referendum material,Not recorded,"",£0.00,£0.00,£0.00,"£3,210.57",26/02/2004,26/02/2004,55,16,,,,False
SP0034488,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,£465.00,26/02/2004,Unsolicited material to electors,Not recorded,"",£0.00,£0.00,£0.00,£465.00,26/02/2004,26/02/2004,55,16,,,,False
SP0034487,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£97,973.38",26/02/2004,Advertising,Not recorded,"",£0.00,£0.00,£0.00,"£97,973.38",26/02/2004,26/02/2004,55,16,,,,False
SP0034486,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 26/11/2003,Political Party,"£25,862.77",26/02/2004,Campaign broadcasts,Not recorded,"",£0.00,£0.00,£0.00,"£25,862.77",26/02/2004,26/02/2004,55,16,,,,False
SP0035600,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 26/11/2003,Political Party,"-£3,660.00",25/02/2004,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"-£3,660.00",25/02/2004,25/02/2004,103,33,,,,False
SP0035593,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 26/11/2003,Political Party,"-£8,013.50",25/02/2004,Balancing item,Not recorded,"",£0.00,£0.00,£0.00,"-£8,013.50",25/02/2004,25/02/2004,70,21,,,,False
